ip_a,ip_b,mac_a,mac_b,port_a,port_b,prot,tran_prot,ts_start,ts_end,f4b_a,f4b_b,sfp_a,sfp_b,packets_a,bytes_a,packets_b,bytes_b,min_load_a,mean_load_a,max_load_a,stdv_load_a,min_load_b,mean_load_b,max_load_b,stdv_load_b,min_iat_a,mean_iat_a,max_iat_a,stdv_iat_a,min_iat_b,mean_iat_b,max_iat_b,stdv_iat_b
fff967e69734,d9d33f9d2382,ebd1a7fa8544,d96b0fddf228,8083,63143,Unknown_UDP,17,1571590311,1571590311,0,52454c41,0,21,0,0,2,42,0,0,0,0,21,21,21,0,0,0,0,0,0,146,291,146
de7d73a2965d,b73bbb57a73a,,,8083,63144,Unknown_UDP,17,1571590311,1571590311,0,52454c41,0,21,0,0,1,21,0,0,0,0,21,21,21,0,0,0,0,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,58341,DNS,17,1571590311,1571590311,39778183,39770100,33,33,1,33,1,33,33,33,33,0,33,33,33,0,370,370,370,0,0,0,0,0
89d5bf5b39f9,d9d33f9d2382,ebd1a7fa8544,d96b0fddf228,67,68,DHCP,17,1571590311,1571590311,0,1010600,0,300,0,0,1,300,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,54560,DNS,17,1571590311,1571590311,bc368183,bc360100,33,33,1,33,1,33,33,33,33,0,33,33,33,0,298,298,298,0,0,0,0,0
d9d33f9d2382,84f1c8066729,d96b0fddf228,13d35af5c06b,68,67,DHCP,17,1571590311,1571590311,2010600,0,300,0,1,300,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,61154,DNS,17,1571590311,1571590311,1ed48183,1ed40100,33,33,1,33,1,33,33,33,33,0,33,33,33,0,746,746,746,0,0,0,0,0
eff474b67cae,b73bbb57a73a,,,5355,55982,Unknown_UDP,17,1571590311,1571590311,0,bce20000,0,22,0,0,2,44,0,0,0,0,22,22,22,0,0,0,0,0,0,54513,109026,54513
e0ddfb0bdabf,d9d33f9d2382,824ec8a8e2da,d96b0fddf228,5355,52768,Unknown_UDP,17,1571590311,1571590311,0,bce20000,0,22,0,0,2,44,0,0,0,0,22,22,22,0,0,0,0,0,0,54514,109029,54514
eff474b67cae,b73bbb57a73a,,,5355,55640,Unknown_UDP,17,1571590311,1571590311,0,e8790000,0,22,0,0,2,44,0,0,0,0,22,22,22,0,0,0,0,0,0,53626,107253,53626
eff474b67cae,b73bbb57a73a,,,5355,56216,Unknown_UDP,17,1571590311,1571590311,0,a6290000,0,22,0,0,2,44,0,0,0,0,22,22,22,0,0,0,0,0,0,54280,108561,54280
e0ddfb0bdabf,d9d33f9d2382,824ec8a8e2da,d96b0fddf228,5355,54896,Unknown_UDP,17,1571590311,1571590311,0,a6290000,0,22,0,0,2,44,0,0,0,0,22,22,22,0,0,0,0,0,0,54072,108144,54072
e0ddfb0bdabf,d9d33f9d2382,824ec8a8e2da,d96b0fddf228,5355,62697,Unknown_UDP,17,1571590311,1571590311,0,e8790000,0,22,0,0,2,44,0,0,0,0,22,22,22,0,0,0,0,0,0,53474,106948,53474
a03014e4811f,d9d33f9d2382,cec6ed3953d7,d96b0fddf228,1900,53232,Unknown_UDP,17,1571590312,1571590332,4e4f5449,0,275,0,5,1375,0,0,275,275,275,0,0,0,0,0,0,3998816,5033702,1999492,0,0,0,0
c3d42ed2ed27,d9d33f9d2382,13d35af5c06b,d96b0fddf228,443,52446,No_Payload,6,1571590316,1571590319,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499068,2998136,1499068
c3d42ed2ed27,d9d33f9d2382,13d35af5c06b,d96b0fddf228,443,52447,No_Payload,6,1571590325,1571590334,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000228,5995733,2447750
c3d42ed2ed27,d9d33f9d2382,13d35af5c06b,d96b0fddf228,443,52448,No_Payload,6,1571590325,1571590334,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000274,5996339,2447997
7ec97a1febc2,d9d33f9d2382,13d35af5c06b,d96b0fddf228,993,52449,IMAPS,6,1571590333,1571590365,16030102,16030300,517,92,7,682,14,4459,0,97,517,173,0,318,680,317,0,49483,228590,75472,1973,2198256,15362018,4201228
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,51842,DNS,17,1571590333,1571590333,0,4a230100,0,34,0,0,1,34,0,0,0,0,34,34,34,0,0,0,0,0,0,0,0,0
fff967e69734,d9d33f9d2382,ebd1a7fa8544,d96b0fddf228,137,137,NetBIOS_UDP,17,1571590312,1571590335,dea50110,0,50,0,14,700,0,0,50,50,50,0,0,0,0,0,0,1607350,9423891,2905901,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,49762,DNS,17,1571590335,1571590335,c3488183,c3480100,100,35,1,100,1,35,100,100,100,0,35,35,35,0,38172,38172,38172,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,55983,HTTP,6,1571591029,1571591030,48545450,47455420,157,372,10,9256,11,372,0,926,1448,649,0,34,372,107,29,12971,128588,38539,0,6619,61500,17430
abc1cf6760bb,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55971,HTTPS,6,1571591027,1571591030,16030300,16030102,1398,517,13,4748,15,1009,0,365,1398,518,0,67,517,149,94,60531,351387,90331,0,196124,1230351,347029
09b50bec447c,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55985,No_Payload,6,1571591030,1571591031,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,966602,966602,966602,0,0,27848,55697,27848
7c2e75a40991,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55986,No_Payload,6,1571591030,1571591031,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,851314,851314,851314,0,0,1032,2063,1032
41ac2d8d314f,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55979,No_Payload,6,1571591029,1571591031,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1699741,1699741,1699741,0,0,985,1970,985
6de51d9f5912,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55987,No_Payload,6,1571591030,1571591031,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,660815,660815,660815,0,0,968,1937,968
99a561facfab,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55988,No_Payload,6,1571591030,1571591031,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,467072,467072,467072,0,0,4944,9888,4944
7e060189c030,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55984,No_Payload,6,1571591030,1571591031,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1588315,1588315,1588315,0,0,2756,5513,2756
73096e07490c,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55973,HTTPS,6,1571591028,1571591032,16030300,16030102,1398,517,21,18219,27,2756,0,868,1398,667,0,102,568,194,823,98379,504795,116153,0,67866,453747,122871
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,55981,HTTP,6,1571591029,1571591032,48545450,47455420,229,358,19,17877,17,730,0,941,1448,641,0,43,372,118,33,11380,129312,33602,0,135655,2068746,485856
73096e07490c,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55989,HTTPS,6,1571591032,1571591034,16030300,16030102,156,517,10,4111,12,1182,0,411,1398,593,0,98,583,203,72,168947,578068,184266,0,77082,545412,152694
4a528b3a57c4,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55992,No_Payload,6,1571591034,1571591035,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,304486,304486,304486,0,0,117512,235023,117512
ff61f7ab6048,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55995,HTTPS,6,1571591037,1571591038,16030310,16030102,1330,517,12,4839,16,1360,0,403,1330,545,0,85,517,159,91,87554,205868,79438,0,11918,70205,18429
44e3cc4a9898,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55977,No_Payload,6,1571591028,1571591038,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1340698,2485473,3214263,819489,0,1372815,2745630,1372815
bf99310a105d,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55974,HTTPS,6,1571591028,1571591038,16030300,16030102,1398,517,25,7364,36,4796,0,295,1398,466,0,133,1042,230,1704,189764,1120297,292574,0,157612,2598668,475540
0ad885bf53c1,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55993,HTTPS,6,1571591036,1571591043,1603030c,16030102,1360,517,16,7351,18,1656,0,459,1360,560,0,92,517,175,88,124126,445744,124598,0,261859,2980823,751250
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,55982,HTTP,6,1571591029,1571591050,48545450,47455420,273,406,10,3766,11,965,0,377,1448,498,0,88,507,176,160,23325,128656,42713,0,1812936,19612989,5629220
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,55996,HTTP,6,1571591050,1571591051,48545450,47455420,223,456,273,367844,201,456,0,1347,1448,308,0,2,456,32,20,3560,160799,14375,0,1712,40807,5493
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,55997,HTTP,6,1571591050,1571591052,48545450,47455420,294,425,11,5061,13,1061,0,460,1448,612,0,82,563,179,72,50750,358352,109602,0,93364,863691,230396
e958403a5d23,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55970,HTTPS,6,1571591022,1571591054,16030300,16030102,1398,517,11,4295,13,1112,0,390,1398,535,0,86,517,151,88,54461,97355,40063,0,2365076,29583437,7860744
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,55998,HTTP,6,1571591050,1571591057,48545450,47455420,294,428,42,50740,37,1082,0,1208,1448,488,0,29,564,114,22,81552,3366932,513120,0,110124,3745966,607132
e21d0ac86d8b,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55980,HTTPS,6,1571591029,1571591063,16030300,16030102,160,517,11,1223,13,2086,0,111,1063,304,0,160,1114,318,72,145601,621553,196096,0,2456394,24516317,6582950
fd31810146c8,9d304cf79a2c,13d35af5c06b,e323b826aa71,5228,55978,Unknown_TCP,6,1571591028,1571591064,b92497ae,b50d5761,24,145,12,2348,14,2372,0,196,1280,392,0,169,1095,378,4284,1859982,19595688,5355515,0,982512,10068167,2560033
728565f16887,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55994,HTTPS,6,1571591036,1571591068,16030300,16030102,1398,517,14,9238,14,919,0,660,1398,609,0,66,517,147,92,21659,41254,16158,0,2197233,29789485,7655509
728565f16887,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55972,HTTPS,6,1571591028,1571591069,16030300,16030102,1398,517,47,40617,51,5252,0,864,1398,636,0,103,1398,309,36,810300,33977957,4893350,0,63845,1255941,232831
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,55999,HTTP,6,1571591069,1571591073,48545450,504f5354,237,564,39,49687,29,654,0,1274,1448,434,0,23,564,104,36,91480,3474972,548974,0,838,9886,2027
4a528b3a57c4,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,56000,HTTPS,6,1571591074,1571591079,16030300,16030102,1398,517,34,6826,38,12486,0,201,1398,418,0,329,1398,476,109,57315,442171,86964,0,90912,1510138,285906
d63952a28d08,0704cfddbb5f,,,0,0,Unsupported,58,1571591013,1571591013,0,0,0,0,1,24,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
518e488fc002,f3f2f9b2224f,,,0,0,Unsupported,58,1571591014,1571591015,0,0,0,0,2,56,0,0,28,28,28,0,0,0,0,0,0,568567,1137134,568567,0,0,0,0
9d304cf79a2c,84f1c8066729,e323b826aa71,13d35af5c06b,68,67,DHCP,17,1571591016,1571591017,2010600,0,300,0,3,900,0,0,300,300,300,0,0,0,0,0,0,358891,1075896,506999,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,64620,DNS,17,1571591019,1571591020,42d88183,42d80100,100,36,1,100,1,36,100,100,100,0,36,36,36,0,35310,35310,35310,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,57798,DNS,17,1571591019,1571591020,ca2c8183,ca2c0100,131,47,1,131,1,47,131,131,131,0,47,47,47,0,40727,40727,40727,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,53608,DNS,17,1571591019,1571591020,218c8183,218c0100,100,36,1,100,1,36,100,100,100,0,36,36,36,0,40428,40428,40428,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,52734,DNS,17,1571591019,1571591020,d8ba8183,d8ba0100,131,47,1,131,1,47,131,131,131,0,47,47,47,0,42389,42389,42389,0,0,0,0,0
5b4a9f3d2f9f,9d304cf79a2c,a9d4a81fc394,e323b826aa71,2052,5888,Unsupported,2,1571591020,1571591020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d158b5fade3,9d304cf79a2c,594cbdb38e7d,e323b826aa71,2308,5632,Unsupported,2,1571591020,1571591020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,49977,DNS,17,1571591020,1571591020,ed628183,ed620100,106,37,1,106,1,37,106,106,106,0,37,37,37,0,38455,38455,38455,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,64534,DNS,17,1571591022,1571591022,93698180,93690100,104,40,1,104,1,40,104,104,104,0,40,40,40,0,40693,40693,40693,0,0,0,0,0
fe37c38290da,f3f2f9b2224f,,,0,0,Unsupported,58,1571591013,1571591022,0,0,0,0,3,16,0,0,0,5,8,4,0,0,0,0,0,3040870,4564953,2150222,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,53840,DNS,17,1571591022,1571591022,91258180,91250100,182,31,1,182,1,31,182,182,182,0,31,31,31,0,37579,37579,37579,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,58666,DNS,17,1571591022,1571591022,99bd8180,99bd0100,161,32,1,161,1,32,161,161,161,0,32,32,32,0,38734,38734,38734,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,64960,DNS,17,1571591022,1571591022,601b8180,601b0100,222,48,1,222,1,48,222,222,222,0,48,48,48,0,37569,37569,37569,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,65490,DNS,17,1571591022,1571591022,6dcb8183,6dcb0100,85,37,1,85,1,37,85,85,85,0,37,37,37,0,41698,41698,41698,0,0,0,0,0
35e30a196234,4fa331bc0d79,13d35af5c06b,e7618ccb16b5,80,50058,HTTP,6,1571591145,1571591145,48545450,47455420,696,130,4,696,6,130,0,174,696,301,0,22,130,48,46,31595,63811,30666,0,67574,179397,71200
b1cca6a54b59,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,56002,HTTPS,6,1571591143,1571591145,16030300,16030102,1398,517,10,4764,13,971,0,476,1398,546,0,75,517,160,90,47993,80550,29053,0,159313,1209468,356843
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,56382,DNS,17,1571591027,1571591027,597d8183,597d0100,104,39,1,104,1,39,104,104,104,0,39,39,39,0,53812,53812,53812,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,49557,DNS,17,1571591027,1571591027,a0ab8180,a0ab0100,136,32,1,136,1,32,136,136,136,0,32,32,32,0,40549,40549,40549,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,50987,DNS,17,1571591027,1571591028,4b5c8180,4b5c0100,180,39,1,180,1,39,180,180,180,0,39,39,39,0,37137,37137,37137,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,64504,DNS,17,1571591028,1571591028,f3ce8180,f3ce0100,48,32,1,48,1,32,48,48,48,0,32,32,32,0,43231,43231,43231,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,51737,DNS,17,1571591028,1571591028,cd1c8180,cd1c0100,202,36,1,202,1,36,202,202,202,0,36,36,36,0,43185,43185,43185,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,60338,DNS,17,1571591029,1571591030,0,fb210100,0,37,0,0,2,74,0,0,0,0,37,37,37,0,0,0,0,0,0,515352,1030705,515352
728565f16887,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,56001,HTTPS,6,1571591086,1571591150,16030300,16030102,1398,517,16,14420,5,517,0,901,1398,564,0,103,517,207,1860,1257944,9115884,2363875,0,8857487,44255475,17698997
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,61238,DNS,17,1571591031,1571591031,0,37cb0100,0,37,0,0,1,37,0,0,0,0,37,37,37,0,0,0,0,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,60957,DNS,17,1571591032,1571591032,0,ccae0100,0,37,0,0,1,37,0,0,0,0,37,37,37,0,0,0,0,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,49617,DNS,17,1571591033,1571591033,0,de3d0100,0,37,0,0,1,37,0,0,0,0,37,37,37,0,0,0,0,0,0,0,0,0
bb6d068e7482,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,56005,HTTPS,6,1571591154,1571591155,16030300,16030102,1398,517,17,4375,22,5695,0,257,1398,489,0,259,1368,443,94,19696,74468,21766,0,53985,776779,166017
4cfeffb9f08e,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,56004,HTTPS,6,1571591152,1571591155,16030300,16030102,1398,517,36,7535,39,3724,0,209,1398,371,0,95,904,183,68,15047,50074,17202,0,52555,1398430,229140
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59609,DNS,17,1571591033,1571591036,e3688180,e3680100,83,53,1,83,3,159,83,83,83,0,53,53,53,0,35349,35349,35349,0,0,1002387,1881391,773014
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,50757,DNS,17,1571591033,1571591036,e6d38180,e6d30100,119,40,1,119,3,120,119,119,119,0,40,40,40,0,37158,37158,37158,0,0,1002077,1944425,794931
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,64433,DNS,17,1571591034,1571591036,755f8180,755f0100,187,41,1,187,2,82,187,187,187,0,41,41,41,0,35815,35815,35815,0,0,991116,1982232,991116
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,55327,DNS,17,1571591033,1571591037,34438180,34430100,152,40,1,152,2,80,152,152,152,0,40,40,40,0,33363,33363,33363,0,0,1501572,3003144,1501572
0ad885bf53c1,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,56008,No_Payload,6,1571591161,1571591161,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,219491,219491,219491,0,0,35861,71722,35861
9dd07db7066f,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,56007,HTTPS,6,1571591160,1571591164,1603030c,16030102,1360,517,13,3489,15,1522,0,268,1360,489,0,101,517,170,67,108701,244634,108226,0,115457,1100337,282791
4faea597859f,9d304cf79a2c,13d35af5c06b,e323b826aa71,5222,50201,WhatsApp,6,1571591149,1571591174,0000361a,45440001,57,257,32,4839,31,1218,0,151,1388,351,0,39,283,74,41,33099,118048,32520,0,755819,10531562,2380008
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,52380,DNS,17,1571591075,1571591076,0,c6200100,0,42,0,0,2,84,0,0,0,0,42,42,42,0,0,0,0,0,0,991459,1982918,991459
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,55072,DNS,17,1571591086,1571591086,af078180,af070100,59,43,1,59,1,43,59,59,59,0,43,43,43,0,34049,34049,34049,0,0,0,0,0
4fa331bc0d79,84f1c8066729,e7618ccb16b5,13d35af5c06b,0,0,ICMP,1,1571591139,1571591139,0,0,0,0,1,20,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
89d5bf5b39f9,30d4de99795b,ebd1a7fa8544,e323b826aa71,67,68,DHCP,17,1571591013,1571591140,0,1010600,0,300,0,0,5,1500,0,0,0,0,300,300,300,0,0,0,0,0,0,25394161,118875267,46757916
4fa331bc0d79,84f1c8066729,e7618ccb16b5,13d35af5c06b,68,67,DHCP,17,1571591139,1571591140,2010600,0,300,0,2,600,0,0,300,300,300,0,0,0,0,0,0,512232,1024465,512232,0,0,0,0
bf99310a105d,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55990,No_Payload,6,1571591034,1571591034,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b4a9f3d2f9f,4fa331bc0d79,a9d4a81fc394,e7618ccb16b5,2052,5888,Unsupported,2,1571591143,1571591143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d158b5fade3,4fa331bc0d79,594cbdb38e7d,e7618ccb16b5,2308,5632,Unsupported,2,1571591143,1571591143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,cb91dc2eb43c,,,0,0,Unsupported,58,1571591134,1571591143,0,0,0,0,3,16,0,0,0,5,8,4,0,0,0,0,0,2842264,4467165,2016659,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,60599,DNS,17,1571591143,1571591143,ade98180,ade90100,68,36,1,68,1,36,68,68,68,0,36,36,36,0,39188,39188,39188,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,64224,DNS,17,1571591029,1571591144,73fe8180,73fe0100,147,44,1,147,3,132,147,147,147,0,44,44,44,0,38879,38879,38879,0,0,38154591,113449487,53243142
5b4a9f3d2f9f,9d304cf79a2c,a9d4a81fc394,e323b826aa71,2052,5888,Unsupported,2,1571591144,1571591144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d158b5fade3,9d304cf79a2c,594cbdb38e7d,e323b826aa71,2308,5632,Unsupported,2,1571591144,1571591144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84f1c8066729,4fa331bc0d79,13d35af5c06b,e7618ccb16b5,53,64414,DNS,17,1571591144,1571591144,ae298183,ae290100,85,37,1,85,2,74,85,85,85,0,37,37,37,0,39333,39333,39333,0,0,12,25,12
84f1c8066729,4fa331bc0d79,13d35af5c06b,e7618ccb16b5,53,57375,DNS,17,1571591144,1571591144,af5b8180,af5b0100,104,40,1,104,2,80,104,104,104,0,40,40,40,0,40872,40872,40872,0,0,13,26,13
84f1c8066729,4fa331bc0d79,13d35af5c06b,e7618ccb16b5,53,53150,DNS,17,1571591144,1571591144,d9ed8180,d9ed0100,163,35,1,163,2,70,163,163,163,0,35,35,35,0,47299,47299,47299,0,0,16,33,16
84f1c8066729,4fa331bc0d79,13d35af5c06b,e7618ccb16b5,53,61324,DNS,17,1571591144,1571591144,c8bf8180,c8bf0100,161,32,1,161,2,64,161,161,161,0,32,32,32,0,48862,48862,48862,0,0,10,19,10
84f1c8066729,4fa331bc0d79,13d35af5c06b,e7618ccb16b5,53,53480,DNS,17,1571591144,1571591144,c38a8180,c38a0100,182,31,1,182,2,62,182,182,182,0,31,31,31,0,54940,54940,54940,0,0,10,19,10
84f1c8066729,4fa331bc0d79,13d35af5c06b,e7618ccb16b5,53,59736,DNS,17,1571591144,1571591144,600e8180,6.00E+102,222,48,1,222,2,96,222,222,222,0,48,48,48,0,59125,59125,59125,0,0,11,22,11
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,54008,DNS,17,1571591146,1571591146,c83f8180,c83f0100,48,32,1,48,1,32,48,48,48,0,32,32,32,0,36708,36708,36708,0,0,0,0,0
8d158b5fade3,4fa331bc0d79,594cbdb38e7d,e7618ccb16b5,5353,5353,mDNS,17,1571591142,1571591146,0,0,115,0,3,308,0,0,78,103,115,17,0,0,0,0,0,1361799,3002985,1241779,0,0,0,0
b1b6da448e9d,cb91dc2eb43c,,,5353,5353,mDNS,17,1571591135,1571591146,0,0,115,0,6,653,0,0,78,109,115,14,0,0,0,0,0,1879661,3180210,1264642,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,58525,DNS,17,1571591147,1571591147,e56a8180,e56a0100,71,32,1,71,1,32,71,71,71,0,32,32,32,0,35974,35974,35974,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,53817,DNS,17,1571591152,1571591152,6b068180,6b060100,77,37,1,77,1,37,77,77,77,0,37,37,37,0,36621,36621,36621,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,51770,DNS,17,1571591152,1571591152,c2db8180,c2db0100,68,52,1,68,1,52,68,68,68,0,52,52,52,0,35409,35409,35409,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,61514,DNS,17,1571591154,1571591154,cce88180,cce80100,150,52,1,150,1,52,150,150,150,0,52,52,52,0,37405,37405,37405,0,0,0,0,0
9d304cf79a2c,84f1c8066729,e323b826aa71,13d35af5c06b,0,0,ICMP,1,1571591016,1571591155,0,0,0,0,5,2212,0,0,20,442,548,211,0,0,0,0,0,27658253,78239616,30867251,0,0,0,0
8d158b5fade3,9d304cf79a2c,594cbdb38e7d,e323b826aa71,5353,5353,mDNS,17,1571591019,1571591175,0,0,112,0,30,6694,0,0,112,223,482,113,0,0,0,0,0,5180500,56997560,12015266,0,0,0,0
b1b6da448e9d,f3f2f9b2224f,,,5353,5353,mDNS,17,1571591013,1571591175,0,0,112,0,42,9034,0,0,112,215,482,104,0,0,0,0,0,3841438,56997887,10376730,0,0,0,0
bf99310a105d,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55975,HTTPS,6,1571591028,1571591245,16030300,16030102,1398,517,24,7361,21,3050,0,307,1398,514,0,145,1083,286,768,8818157,175567710,34953591,0,267254,4305464,914046
bf99310a105d,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55976,HTTPS,6,1571591028,1571591261,16030300,16030102,1398,517,43,10854,45,7378,0,252,1398,452,0,164,1099,257,85,5268257,177750732,26895596,0,146364,2169301,377519
44e3cc4a9898,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,55991,HTTPS,6,1571591034,1571591506,16030300,16030102,1398,517,29,6932,26,2896,0,239,1398,439,0,111,1048,230,75,7572551,177824290,32441249,0,9700443,141761368,33247633
b3407ca341d2,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,56006,HTTPS,6,1571591154,1571591506,16030300,16030102,1398,517,15,9812,15,919,0,654,1398,580,0,61,517,143,97,21731,76012,22978,0,23446934,351507621,87677908
e958403a5d23,4fa331bc0d79,13d35af5c06b,e7618ccb16b5,443,65258,HTTPS,6,1571591145,1571591327,16030300,16030102,1398,517,13,4386,10,1081,0,337,1398,507,0,108,517,166,169,14005630,179925547,47897651,0,31950,81164,36074
